"","week_nr","cust","brand","format","category","regprice","discount","quantity","holiday"
"1961",50,192,"A","hypermarket","z",33.6997620435432,0,1,1
"1962",50,32,"C","supermarket","z",38.3119162428193,10,2,1
"1963",50,74,"A","convenience","z",23.3485510060564,0,1,1
"1964",50,53,"A","convenience","z",37.3774837050587,12,2,1
"1965",50,226,"D","convenience","z",19.5238521834835,0,1,1
"1966",51,109,"C","hypermarket","z",26.0792794427834,1,2,0
"1967",51,274,"D","hypermarket","z",16.6638615424745,10,2,0
"1968",51,283,"E","convenience","z",36.922416575253,3,2,0
"1969",51,282,"D","hypermarket","z",36.2366084195673,12,2,0
"1970",51,53,"C","convenience","z",38.3653952786699,0,1,0
"1971",51,160,"B","hypermarket","z",30.5013056471944,4,2,0
"1972",51,118,"E","convenience","z",34.952708822675,15,2,0
"1973",51,77,"E","convenience","z",39.5832060766406,10,2,0
"1974",51,228,"C","supermarket","z",15.755141407717,11,2,0
"1975",51,80,"C","supermarket","z",38.8981103198603,0,1,0
"1976",51,106,"C","hypermarket","z",24.0104575222358,0,1,0
"1977",51,279,"E","convenience","z",31.4860283606686,15,2,0
"1978",51,193,"C","supermarket","z",18.8079546019435,0,1,0
"1979",51,71,"C","convenience","z",31.1305622966029,9,2,0
"1980",51,81,"D","supermarket","z",20.4250049684197,15,2,0
"1981",51,234,"A","hypermarket","z",22.2112634126097,9,2,0
"1982",51,19,"A","hypermarket","z",38.5033912654035,2,2,0
"1983",51,167,"E","supermarket","z",19.269201841671,4,2,0
"1984",51,1,"B","convenience","z",17.1079783933237,0,1,0
"1985",51,90,"C","hypermarket","z",27.458853002172,12,2,0
"1986",51,85,"A","hypermarket","z",16.084998648148,12,2,0
"1987",51,162,"B","supermarket","z",32.9963406804018,0,1,0
"1988",51,83,"B","supermarket","z",44.6413654997014,3,2,0
"1989",51,169,"E","supermarket","z",34.7873615962453,0,1,0
"1990",51,64,"A","convenience","z",17.7777927811258,0,1,0
"1991",51,81,"C","supermarket","z",33.619587351568,0,1,0
"1992",51,135,"E","hypermarket","z",30.8937816973776,12,2,0
"1993",51,90,"C","convenience","z",30.4601835203357,0,1,0
"1994",51,297,"C","convenience","z",19.8377796867862,2,2,0
"1995",51,199,"B","convenience","z",38.5148628917523,0,1,0
"1996",52,171,"C","supermarket","z",37.7967827743851,0,1,0
"1997",52,255,"C","hypermarket","z",20.8085849345662,0,1,0
"1998",52,198,"D","supermarket","z",36.585175904911,9,2,0
"1999",52,107,"E","convenience","z",19.2686156602576,5,2,0
"2000",52,223,"C","supermarket","z",34.6611704584211,7,2,0
"2001",52,42,"E","supermarket","z",23.6863285861909,5,2,0
"2002",52,227,"D","hypermarket","z",30.6880232621916,5,2,0
"2003",52,121,"A","supermarket","z",42.92403195519,14,2,0
"2004",52,52,"D","supermarket","z",21.8016336788423,3,2,0
"2005",52,198,"B","convenience","z",26.756569056306,3,2,0
"2006",52,194,"D","convenience","z",23.5140134626999,0,1,0
"2007",52,197,"E","convenience","z",39.6746255178005,0,1,0
"2008",52,167,"E","hypermarket","z",41.1714189033955,0,1,0
"2009",52,187,"D","convenience","z",33.2818340929225,13,2,0
"2010",52,273,"B","hypermarket","z",17.6287120347843,4,2,0
"2011",52,81,"D","convenience","z",38.3398576732725,0,1,0
"2012",52,226,"A","hypermarket","z",33.482615982648,0,1,0
"2013",52,231,"D","hypermarket","z",37.1675252309069,0,1,0
"2014",52,171,"B","convenience","z",37.4816020578146,10,2,0
"2015",52,29,"B","convenience","z",43.040472494904,10,2,0
"2016",52,55,"A","hypermarket","z",43.4455733816139,8,2,0
"2017",52,191,"D","convenience","z",39.8817480937578,0,1,0
"2018",52,228,"D","convenience","z",39.2549004103057,14,2,0
"2019",52,196,"A","hypermarket","z",39.6498400624841,0,1,0
"2020",52,191,"A","supermarket","z",37.9613810428418,13,2,0
"2021",52,78,"C","convenience","z",29.6659841202199,4,2,0
"2022",52,64,"D","convenience","z",16.5079209348187,0,1,0
"2023",52,171,"E","supermarket","z",28.7923106644303,0,1,0
"2024",52,298,"E","supermarket","z",37.0195817761123,0,1,0
"2025",52,109,"D","hypermarket","z",17.2660460136831,0,1,0
"2026",52,106,"D","hypermarket","z",27.771690369118,0,1,0
"2027",52,178,"A","supermarket","z",25.3917359746993,2,2,0
"2028",53,168,"D","supermarket","z",15.7989183836617,12,2,0
"2029",53,165,"A","supermarket","z",35.1285719987936,9,2,0
"2030",53,187,"B","hypermarket","z",33.1757254363038,8,2,0
"2031",53,196,"B","convenience","z",31.6580292955041,0,1,0
"2032",53,80,"C","supermarket","z",27.9613882536069,4,2,0
"2033",53,139,"E","hypermarket","z",41.3013615575619,12,2,0
"2034",53,292,"C","supermarket","z",34.9212341825478,0,1,0
"2035",53,287,"A","convenience","z",26.3680087169632,0,1,0
"2036",53,126,"B","convenience","z",31.9701737514697,0,1,0
"2037",53,163,"C","convenience","z",30.425438596867,13,2,0
"2038",53,131,"D","supermarket","z",37.8054376761429,11,2,0
"2039",53,21,"D","hypermarket","z",25.4774457053281,6,2,0
"2040",53,64,"C","supermarket","z",42.109134925995,10,2,0
"2041",53,173,"D","convenience","z",40.9711958211847,11,2,0
"2042",53,156,"D","supermarket","z",28.804539386183,6,2,0
"2043",53,212,"D","supermarket","z",32.2599016316235,4,2,0
"2044",53,92,"D","convenience","z",19.3591110315174,7,2,0
"2045",53,215,"C","convenience","z",21.728787899483,0,1,0
"2046",53,176,"D","supermarket","z",37.7097373874858,0,1,0
"2047",53,264,"E","supermarket","z",38.3423986751586,12,2,0
"2048",53,267,"E","supermarket","z",31.919296241831,3,2,0
"2049",53,271,"D","convenience","z",37.11701806169,13,2,0
"2050",53,76,"C","hypermarket","z",28.9224424213171,0,1,0
"2051",53,195,"A","supermarket","z",31.4242881559767,10,2,0
"2052",53,192,"A","hypermarket","z",18.2901404891163,0,1,0
"2053",53,145,"A","supermarket","z",36.8131794291548,0,1,0
"2054",53,256,"C","supermarket","z",39.4217218109407,7,2,0
"2055",53,269,"B","hypermarket","z",17.1157100703567,0,1,0
"2056",53,150,"D","convenience","z",22.1876448509283,9,2,0
"2057",53,209,"D","supermarket","z",21.2175763514824,11,2,0
"2058",53,36,"E","convenience","z",35.6870621116832,0,1,0
"2059",53,103,"D","convenience","z",27.0900386665016,3,2,0
"2060",53,25,"E","supermarket","z",43.1339703826234,0,1,0
"2061",53,135,"D","hypermarket","z",38.038255283609,0,1,0
"2062",53,33,"A","hypermarket","z",25.5424005794339,0,1,0
"2063",53,42,"E","hypermarket","z",36.4873876003549,5,2,0
"2064",53,208,"D","supermarket","z",36.0303835035302,0,1,0
"2065",54,136,"E","supermarket","z",30.4164849291556,5,2,0
"2066",54,102,"E","hypermarket","z",23.2099745725282,4,2,0
"2067",54,31,"D","convenience","z",25.7065388839692,5,2,0
"2068",54,216,"C","hypermarket","z",29.6636030101217,9,2,0
"2069",54,135,"B","supermarket","z",43.3962306473404,0,1,0
"2070",54,204,"C","convenience","z",28.9700820157304,6,2,0
"2071",54,119,"D","convenience","z",36.5199562744237,4,2,0
"2072",54,279,"C","supermarket","z",40.0747499708086,12,2,0
"2073",54,109,"E","supermarket","z",19.0903118485585,9,2,0
"2074",54,180,"E","hypermarket","z",34.4725671526976,14,2,0
"2075",54,267,"A","supermarket","z",26.3791737821884,4,2,0
"2076",54,47,"C","hypermarket","z",40.4363702167757,0,1,0
"2077",54,185,"E","hypermarket","z",18.1075002159923,5,2,0
"2078",54,1,"B","convenience","z",31.3973958115093,7,2,0
"2079",54,241,"D","convenience","z",27.9517584107816,0,1,0
"2080",54,97,"B","hypermarket","z",40.9961790544912,10,2,0
"2081",54,75,"B","hypermarket","z",40.4707655450329,15,2,0
"2082",54,163,"A","hypermarket","z",26.4823726261966,0,1,0
"2083",54,28,"C","hypermarket","z",39.6818479383364,7,2,0
"2084",54,271,"C","supermarket","z",43.6324001220055,0,1,0
"2085",54,36,"C","convenience","z",30.6958507164381,0,1,0
"2086",54,195,"E","hypermarket","z",33.2870631013066,12,2,0
"2087",54,281,"D","convenience","z",19.6738148946315,0,1,0
"2088",54,74,"C","supermarket","z",31.0189093253575,0,1,0
"2089",54,24,"E","convenience","z",22.2937447414733,0,1,0
"2090",54,12,"B","hypermarket","z",26.1503214435652,0,1,0
"2091",54,251,"E","convenience","z",27.412137882784,7,2,0
"2092",54,49,"A","convenience","z",15.6871147057973,10,2,0
"2093",54,274,"B","supermarket","z",35.9437087923288,5,2,0
"2094",54,253,"D","supermarket","z",18.4472201415338,0,1,0
"2095",54,279,"C","supermarket","z",18.3825165987946,0,1,0
"2096",54,209,"E","supermarket","z",31.6567462636158,2,2,0
"2097",54,64,"E","supermarket","z",35.073572373949,12,2,0
"2098",54,29,"E","convenience","z",16.9719450850971,0,1,0
"2099",54,295,"C","convenience","z",33.6569599038921,2,2,0
"2100",54,111,"C","supermarket","z",40.3352418355644,8,2,0
"2101",54,29,"B","hypermarket","z",26.8694669357501,8,2,0
"2102",54,91,"D","convenience","z",28.1699349079281,7,2,0
"2103",54,92,"E","supermarket","z",36.5141785377637,13,2,0
"2104",54,252,"A","supermarket","z",29.0812454838306,11,2,0
"2105",54,176,"D","hypermarket","z",24.2841123486869,3,2,0
"2106",54,127,"D","hypermarket","z",38.7626160238869,2,2,0
"2107",54,110,"E","supermarket","z",28.5409485502169,0,1,0
"2108",54,53,"C","supermarket","z",22.2147783287801,2,2,0
"2109",54,17,"D","convenience","z",38.8701152871363,0,1,0
"2110",55,282,"A","supermarket","z",24.1625202563591,0,1,0
"2111",55,262,"D","supermarket","z",37.2691024560481,0,1,0
"2112",55,208,"C","hypermarket","z",39.7218896099366,15,2,0
"2113",55,174,"B","hypermarket","z",35.5969662219286,8,2,0
"2114",55,49,"A","supermarket","z",19.5575543143786,0,1,0
"2115",55,175,"A","hypermarket","z",39.2946332367137,5,2,0
"2116",55,181,"A","supermarket","z",36.9388654734939,12,2,0
"2117",55,186,"A","hypermarket","z",32.2776212124154,0,1,0
"2118",55,175,"C","hypermarket","z",29.6590367238969,1,2,0
"2119",55,231,"B","convenience","z",22.0592010277323,0,1,0
"2120",55,196,"A","hypermarket","z",41.8436129554175,15,2,0
"2121",55,195,"C","convenience","z",27.4963706242852,0,1,0
"2122",55,39,"E","supermarket","z",32.2202697442845,15,2,0
"2123",55,46,"A","hypermarket","z",21.1136398441158,0,1,0
"2124",55,110,"C","convenience","z",25.8687444264069,0,1,0
"2125",55,143,"D","supermarket","z",17.0710268989205,10,2,0
"2126",55,192,"E","hypermarket","z",16.3320803479291,0,1,0
"2127",55,8,"B","supermarket","z",18.4094430995174,0,1,0
"2128",55,64,"D","supermarket","z",36.2600914319046,2,2,0
"2129",55,215,"C","supermarket","z",37.5330257951282,0,1,0
"2130",55,108,"B","convenience","z",43.8941748370416,13,2,0
"2131",55,247,"C","supermarket","z",29.9419155763462,7,2,0
"2132",55,225,"E","supermarket","z",21.3594216154888,0,1,0
"2133",55,27,"A","supermarket","z",17.7948052366264,15,2,0
"2134",55,2,"E","hypermarket","z",22.1813023206778,0,1,0
"2135",55,21,"A","convenience","z",41.8265331443399,4,2,0
"2136",55,221,"D","supermarket","z",40.3017175826244,0,1,0
"2137",55,88,"D","hypermarket","z",30.652849918697,0,1,0
"2138",55,82,"A","hypermarket","z",15.8955375454389,0,1,0
"2139",55,138,"E","hypermarket","z",23.63331053406,0,1,0
"2140",55,120,"A","supermarket","z",30.8016880857758,1,2,0
"2141",55,178,"D","convenience","z",25.1394719677046,8,2,0
"2142",55,219,"E","hypermarket","z",43.8988034287468,0,1,0
"2143",55,46,"A","hypermarket","z",24.7502922127023,0,1,0
"2144",55,183,"A","supermarket","z",34.3055083835497,15,2,0
"2145",55,34,"B","supermarket","z",20.0805115280673,0,1,0
"2146",55,173,"E","hypermarket","z",41.4483377058059,0,1,0
"2147",55,86,"C","convenience","z",35.1539243641309,10,2,0
"2148",55,253,"A","convenience","z",32.9379539843649,5,2,0
"2149",56,69,"C","convenience","z",33.1862348131835,2,2,0
"2150",56,206,"C","hypermarket","z",25.9950922708958,4,2,0
"2151",56,108,"D","hypermarket","z",15.9846229618415,0,1,0
"2152",56,182,"B","supermarket","z",34.5292509044521,13,2,0
"2153",56,24,"A","convenience","z",38.871096437797,0,1,0
"2154",56,8,"E","supermarket","z",27.4102790071629,1,2,0
"2155",56,37,"A","convenience","z",16.3809847086668,2,2,0
"2156",56,10,"C","hypermarket","z",22.3085756250657,5,2,0
"2157",56,39,"B","convenience","z",44.179176427424,5,2,0
"2158",56,258,"C","supermarket","z",29.6185579430312,0,1,0
"2159",56,161,"D","hypermarket","z",33.924721525982,12,2,0
"2160",56,176,"D","convenience","z",15.201454879716,0,1,0
"2161",56,201,"E","hypermarket","z",29.0425547515042,0,1,0
"2162",56,172,"E","hypermarket","z",31.6535848053172,0,1,0
"2163",56,58,"E","supermarket","z",33.9563003950752,0,1,0
"2164",56,226,"D","hypermarket","z",40.8673938503489,0,1,0
"2165",56,195,"C","convenience","z",41.6596355382353,0,1,0
"2166",56,72,"D","supermarket","z",20.9974035643972,0,1,0
"2167",56,235,"D","convenience","z",20.4298932524398,0,1,0
"2168",56,243,"C","convenience","z",41.2726931716315,10,2,0
"2169",56,45,"A","hypermarket","z",39.0254741068929,13,2,0
"2170",56,210,"E","convenience","z",40.1986758154817,5,2,0
"2171",56,118,"C","hypermarket","z",17.133016968146,5,2,0
"2172",56,169,"B","hypermarket","z",21.3679543649778,0,1,0
"2173",56,261,"E","supermarket","z",27.7862884942442,3,2,0
"2174",56,169,"B","convenience","z",39.0080133872107,0,1,0
"2175",56,226,"E","hypermarket","z",25.6475664675236,0,1,0
"2176",56,272,"B","supermarket","z",39.002017902676,5,2,0
"2177",56,52,"E","convenience","z",33.525910936296,0,1,0
"2178",56,14,"C","convenience","z",15.3491415129974,0,1,0
"2179",56,225,"C","convenience","z",28.7923512398265,8,2,0
"2180",56,252,"A","supermarket","z",44.7851769975387,14,2,0
"2181",56,215,"B","supermarket","z",16.9077690714039,0,1,0
"2182",56,68,"D","supermarket","z",29.101075110957,0,1,0
"2183",56,236,"D","hypermarket","z",29.1197934583761,0,1,0
"2184",56,192,"C","convenience","z",34.5811503357254,0,1,0
"2185",56,48,"D","supermarket","z",35.4682900942862,13,2,0
"2186",56,53,"A","convenience","z",20.203361576423,15,2,0
"2187",56,57,"D","hypermarket","z",44.690047216136,4,2,0
"2188",56,99,"C","convenience","z",21.4115049806423,15,2,0
"2189",56,227,"E","supermarket","z",29.4827124313451,10,2,0
"2190",56,116,"B","supermarket","z",28.4640548285097,0,1,0
"2191",56,283,"D","hypermarket","z",33.8093119394034,0,1,0
"2192",56,31,"C","hypermarket","z",25.6152195576578,14,2,0
"2193",56,51,"D","supermarket","z",35.7945149182342,15,2,0
"2194",56,155,"E","convenience","z",32.7988992724568,0,1,0
"2195",57,95,"C","convenience","z",39.6091411728412,12,2,1
"2196",57,84,"C","supermarket","z",20.1663386123255,10,2,1
"2197",57,177,"C","supermarket","z",34.3046541279182,13,2,1
"2198",57,216,"C","supermarket","z",26.8129180767573,0,1,1
"2199",57,79,"C","supermarket","z",25.9162049833685,6,2,1
"2200",57,210,"D","hypermarket","z",34.8277539247647,0,1,1
"2201",57,125,"B","convenience","z",19.7923214966431,0,1,1
"2202",57,271,"C","convenience","z",24.4478284497745,0,1,1
"2203",57,129,"C","hypermarket","z",16.5569675364532,0,1,1
"2204",57,56,"A","hypermarket","z",31.3746667513624,12,2,1
"2205",57,108,"E","convenience","z",15.0231160805561,0,1,1
"2206",57,135,"D","convenience","z",27.5915148085915,3,2,1
"2207",57,262,"C","hypermarket","z",25.8680044161156,0,1,1
"2208",57,101,"E","convenience","z",20.3491716831923,0,1,1
"2209",57,126,"D","convenience","z",17.5545273022726,10,2,1
"2210",57,16,"B","supermarket","z",35.6451079202816,0,1,1
"2211",57,139,"E","convenience","z",32.6963941706344,0,1,1
"2212",57,218,"C","convenience","z",19.5403406023979,6,2,1
"2213",57,195,"A","supermarket","z",25.0039000064135,0,1,1
"2214",57,261,"A","supermarket","z",24.8828934738412,0,1,1
"2215",57,207,"E","supermarket","z",28.9791733841412,0,1,1
"2216",57,8,"D","supermarket","z",34.0848382422701,0,1,1
"2217",57,164,"A","hypermarket","z",27.8461298835464,12,2,1
"2218",57,83,"B","supermarket","z",31.0708241653629,5,2,1
"2219",57,16,"D","hypermarket","z",15.2191621740349,0,1,1
"2220",57,109,"A","hypermarket","z",37.1232035639696,11,2,1
"2221",57,63,"E","convenience","z",42.0399869210087,12,2,1
"2222",57,180,"B","convenience","z",43.580683437176,12,2,1
"2223",57,47,"D","convenience","z",43.1984661519527,0,1,1
"2224",58,145,"B","hypermarket","z",31.3669898430817,0,1,0
"2225",58,201,"B","hypermarket","z",24.8754829075187,7,2,0
"2226",58,200,"A","convenience","z",17.255981345661,13,2,0
"2227",58,89,"E","convenience","z",19.2602420900948,0,1,0
"2228",58,256,"D","convenience","z",22.8797362698242,0,1,0
"2229",58,181,"A","hypermarket","z",42.4936539307237,0,1,0
"2230",58,18,"C","convenience","z",44.1120001813397,2,2,0
"2231",58,37,"C","convenience","z",39.5488079474308,0,1,0
"2232",58,281,"C","supermarket","z",35.7462482736446,4,2,0
"2233",58,35,"C","supermarket","z",18.5581808094867,0,1,0
"2234",58,262,"D","supermarket","z",21.5006120991893,0,1,0
"2235",58,208,"D","hypermarket","z",19.2569902259856,0,1,0
"2236",58,207,"A","hypermarket","z",34.8805142473429,0,1,0
"2237",58,126,"C","convenience","z",42.4542932957411,0,1,0
"2238",58,283,"A","convenience","z",44.3986993306316,12,2,0
"2239",58,280,"D","hypermarket","z",42.063859642949,4,2,0
"2240",58,245,"E","convenience","z",39.1453034779988,15,2,0
"2241",58,58,"B","hypermarket","z",16.6883424902335,12,2,0
"2242",58,190,"B","convenience","z",16.3982410356402,15,2,0
"2243",58,185,"D","hypermarket","z",28.8081972068176,14,2,0
"2244",58,223,"A","supermarket","z",33.5011343797669,14,2,0
"2245",58,158,"A","hypermarket","z",43.9874350419268,0,1,0
"2246",58,104,"E","hypermarket","z",16.7849247786216,1,2,0
"2247",58,171,"C","hypermarket","z",43.5219636652619,0,1,0
"2248",58,229,"B","supermarket","z",22.7025092043914,9,2,0
"2249",58,94,"B","convenience","z",44.2914656130597,10,2,0
"2250",58,262,"E","hypermarket","z",25.6368339434266,10,2,0
"2251",58,35,"B","supermarket","z",21.7860316042788,0,1,0
"2252",58,135,"C","convenience","z",24.1710502956994,0,1,0
"2253",58,197,"E","supermarket","z",16.5962934144773,0,1,0
"2254",58,26,"C","supermarket","z",24.849593101535,10,2,0
"2255",58,124,"C","supermarket","z",36.9588226312771,10,2,0
"2256",58,49,"E","hypermarket","z",35.6945906812325,0,1,0
"2257",58,71,"D","convenience","z",32.9060938186012,0,1,0
"2258",58,280,"E","supermarket","z",41.3194948411547,8,2,0
"2259",58,130,"D","supermarket","z",42.6192205189727,1,2,0
"2260",58,4,"B","hypermarket","z",30.4597436171025,0,1,0
"2261",58,218,"D","supermarket","z",41.6134965769015,0,1,0
"2262",58,189,"B","supermarket","z",42.3771539074369,5,2,0
"2263",58,269,"E","supermarket","z",23.6860923003405,11,2,0
"2264",58,272,"B","hypermarket","z",35.1160383503884,0,1,0
"2265",58,29,"C","hypermarket","z",31.9269627286121,0,1,0
"2266",58,3,"A","hypermarket","z",41.6442871489562,0,1,0
"2267",58,294,"A","convenience","z",34.4276367360726,2,2,0
"2268",58,77,"B","convenience","z",20.7392975036055,0,1,0
"2269",59,264,"D","hypermarket","z",31.95887447102,0,1,0
"2270",59,198,"C","supermarket","z",31.0287608206272,0,1,0
"2271",59,79,"E","hypermarket","z",39.0092792152427,0,1,0
"2272",59,42,"A","supermarket","z",15.7119406177662,8,2,0
"2273",59,72,"D","supermarket","z",17.004163346719,14,2,0
"2274",59,72,"B","hypermarket","z",27.7811820083298,1,2,0
"2275",59,197,"E","hypermarket","z",31.7056277417578,15,2,0
"2276",59,275,"B","hypermarket","z",19.3433492677286,0,1,0
"2277",59,267,"A","supermarket","z",24.9609689670615,0,1,0
"2278",59,173,"B","supermarket","z",41.8422963819467,2,2,0
"2279",59,116,"A","convenience","z",24.3811145354994,0,1,0
"2280",59,174,"E","hypermarket","z",29.132147168275,0,1,0
"2281",59,23,"E","convenience","z",30.1089968020096,0,1,0
"2282",59,270,"E","supermarket","z",35.6083752773702,14,2,0
"2283",59,226,"B","convenience","z",34.7180812130682,2,2,0
"2284",59,114,"E","hypermarket","z",21.4528355724178,0,1,0
"2285",59,288,"B","hypermarket","z",22.9455037484877,2,2,0
"2286",59,183,"E","convenience","z",43.3768367255107,0,1,0
"2287",59,66,"C","hypermarket","z",35.5792642501183,0,1,0
"2288",59,17,"D","supermarket","z",35.6767499330454,13,2,0
"2289",59,25,"B","supermarket","z",27.463698706124,0,1,0
