"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","cop_avgregprice","cop_avgdiscount","cop_avgfinalprice","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgregprice1","avgdiscount1","avgcompLL1","avgcompfinalprice1","avgcompregprice1","avgcompdiscount1","dtotalvolume","davgfinalprice","davgregprice","davgdiscount","dLL","davgcompLL","davgcompfinalprice","davgcompdiscount"
"396",144,0,"A","convenience",4,91.8496959619224,3,24.4624239904806,22.9624239904806,1.5,0.0613185349327489,0.768225980129936,-0.358458793251194,0.752476252150495,4.10526315789474,18.9131578355782,15.7903508180344,3.12280701754386,5,66.4209996396676,3,13.2841999279335,17.2841999279335,4,3.41666666666667,17.9022824740063,20.3745046962285,2.47222222222222,-1,9.67822406254708,7.17822406254708,-2.5,0,0.68859649122807,-2.11193165597193,0.650584795321637
"397",144,0,"A","hypermarket",6,116.6729448447,5,21.7788241407834,19.4454908074501,2.33333333333333,0.107137709467239,0.283921436543173,-0.0560598638374478,0.302392408501761,4.10526315789474,18.9131578355782,15.7903508180344,3.12280701754386,5,34.3146465816535,3,6.8629293163307,10.4629293163307,3.6,3.41666666666667,17.9022824740063,20.3745046962285,2.47222222222222,1,12.5825614911194,11.3158948244527,-1.26666666666667,2,0.68859649122807,-2.11193165597193,0.650584795321637
"398",144,0,"A","supermarket",2,16.5884857531637,1,13.2942428765818,8.29424287658185,5,0.376102651833421,-1.28828417768104,1.40507156030963,-1.50717929518615,4.10526315789474,18.9131578355782,15.7903508180344,3.12280701754386,3,66.0153432181105,2,22.0051144060368,23.3384477393702,1.33333333333333,3.41666666666667,17.9022824740063,20.3745046962285,2.47222222222222,-1,-13.710871529455,-10.0442048627883,3.66666666666667,-1,0.68859649122807,-2.11193165597193,0.650584795321637
"399",145,1,"A","hypermarket",6,74.7941513606347,3,18.1323585601058,12.4656918934391,5.66666666666667,0.31251679961449,-0.358458793251194,1.65058409181469,-0.808463987199446,5.08474576271186,20.3123310193325,17.8038564430613,2.50847457627119,6,116.6729448447,5,19.4454908074501,21.7788241407834,2.33333333333333,4.10526315789474,15.7903508180344,18.9131578355782,3.12280701754386,0,-6.97979891401095,-3.64646558067762,3.33333333333333,-2,0.979482604817128,2.0135056250269,-0.614332441272673
"400",145,1,"A","supermarket",1,16.3934018276632,1,16.3934018276632,16.3934018276632,0,0,-0.661588009446465,-0.82492923992224,-0.0915459161991336,5.08474576271186,20.3123310193325,17.8038564430613,2.50847457627119,2,16.5884857531637,1,8.29424287658185,13.2942428765818,5,4.10526315789474,15.7903508180344,18.9131578355782,3.12280701754386,-1,8.09915895108135,3.09915895108135,-5,0,0.979482604817128,2.0135056250269,-0.614332441272673
"401",146,0,"A","convenience",5,99.8970047011971,4,22.9794009402394,19.9794009402394,3,0.130551706191203,0.527787176060503,0.271661440044389,0.402849663373676,4.15384615384615,20.8453623205065,17.9838238589681,2.86153846153846,4,91.8496959619224,3,22.9624239904806,24.4624239904806,1.5,4.10526315789474,15.7903508180344,18.9131578355782,3.12280701754386,1,-2.98302305024118,-1.48302305024118,1.5,1,0.0485829959514179,2.19347304093366,-0.261268556005398
"402",146,0,"A","hypermarket",3,37.0260735568591,2,17.0086911856197,12.342024518953,4.66666666666667,0.274369533536606,-0.55510399641475,1.11808799827014,-0.816668937967589,4.15384615384615,20.8453623205065,17.9838238589681,2.86153846153846,6,74.7941513606347,3,12.4656918934391,18.1323585601058,5.66666666666667,5.08474576271186,17.8038564430613,20.3123310193325,2.50847457627119,-3,-0.123667374486082,-1.12366737448608,-1,-1,-0.93089960886571,0.179967415906763,0.353063885267275
"403",146,0,"A","supermarket",2,31.1876755170524,1,21.0938377585262,15.5938377585262,5.5,0.26073965595838,0.168891032448722,1.62797865530378,-0.241184963039907,4.15384615384615,20.8453623205065,17.9838238589681,2.86153846153846,1,16.3934018276632,1,16.3934018276632,16.3934018276632,0,5.08474576271186,17.8038564430613,20.3123310193325,2.50847457627119,1,-0.799564069137002,4.700435930863,5.5,0,-0.93089960886571,0.179967415906763,0.353063885267275
"404",147,0,"A","convenience",12,155.636367362458,6,17.9696972802049,12.9696972802049,5,0.278246200925595,-0.415676063750228,1.24872764523574,-0.713891752485826,3.7843137254902,21.0101619758643,18.833691387629,2.17647058823529,5,99.8970047011971,4,19.9794009402394,22.9794009402394,3,4.15384615384615,17.9838238589681,20.8453623205065,2.86153846153846,7,-7.00970366003456,-5.00970366003456,2,2,-0.369532428355958,0.849867528660976,-0.685067873303167
"405",147,0,"A","hypermarket",2,60.0471123238095,2,30.0235561619048,30.0235561619048,0,0,1.30192748296882,-0.82492923992224,1.32996618843965,3.7843137254902,21.0101619758643,18.833691387629,2.17647058823529,3,37.0260735568591,2,12.342024518953,17.0086911856197,4.66666666666667,4.15384615384615,17.9838238589681,20.8453623205065,2.86153846153846,-1,17.6815316429517,13.0148649762851,-4.66666666666667,0,-0.369532428355958,0.849867528660976,-0.685067873303167
"406",147,0,"A","supermarket",4,59.5814589429647,2,16.6453647357412,14.8953647357412,1.75,0.105134373910256,-0.611034908004407,-0.277786219077766,-0.358458793251194,3.7843137254902,21.0101619758643,18.833691387629,2.17647058823529,2,31.1876755170524,1,15.5938377585262,21.0938377585262,5.5,4.15384615384615,17.9838238589681,20.8453623205065,2.86153846153846,2,-0.698473022785024,-4.44847302278502,-3.75,1,-0.369532428355958,0.849867528660976,-0.685067873303167
"407",148,0,"A","convenience",3,60.1541336262598,2,20.3847112087533,20.0513778754199,0.333333333333333,0.0163521243896847,0.0974702721601396,-0.792215050851145,0.422114867521979,3.42105263157895,22.4264165659215,19.794837618553,2.63157894736842,12,155.636367362458,6,12.9696972802049,17.9696972802049,5,3.7843137254902,18.833691387629,21.0101619758643,2.17647058823529,-9,7.08168059521507,2.41501392854841,-4.66666666666667,-4,-0.363261093911249,0.961146230924012,0.455108359133126
"408",148,0,"A","hypermarket",4,21.3639630195685,2,11.0909907548921,5.34099075489212,5.75,0.518438805610196,-1.77866855355233,1.67406590784054,-1.9450853576612,3.42105263157895,22.4264165659215,19.794837618553,2.63157894736842,2,60.0471123238095,2,30.0235561619048,30.0235561619048,0,3.7843137254902,18.833691387629,21.0101619758643,2.17647058823529,2,-24.6825654070126,-18.9325654070126,5.75,0,-0.363261093911249,0.961146230924012,0.455108359133126
"409",148,0,"A","supermarket",1,17.5447569438256,1,17.5447569438256,17.5447569438256,0,0,-0.487530614489362,-0.82492923992224,0.0737912738082727,3.42105263157895,22.4264165659215,19.794837618553,2.63157894736842,4,59.5814589429647,2,14.8953647357412,16.6453647357412,1.75,3.7843137254902,18.833691387629,21.0101619758643,2.17647058823529,-3,2.64939220808442,0.899392208084425,-1.75,-1,-0.363261093911249,0.961146230924012,0.455108359133126
"410",149,0,"A","convenience",6,105.377122079954,4,20.0628536799923,17.5628536799923,2.5,0.124608395190218,0.0324444099954109,0.0560598638374478,0.0856247716026598,2.63636363636364,23.4401166295125,21.8643590537549,1.57575757575758,3,60.1541336262598,2,20.0513778754199,20.3847112087533,0.333333333333333,3.42105263157895,19.794837618553,22.4264165659215,2.63157894736842,3,-2.48852419542767,-0.321857528761001,2.16666666666667,2,-0.784688995215312,2.06952143520186,-1.05582137161085
"411",149,0,"A","hypermarket",3,53.8385655921884,2,20.6128551973961,17.9461885307295,2.66666666666667,0.129369106857333,0.115264729059114,0.115264729059114,0.150969215496777,2.63636363636364,23.4401166295125,21.8643590537549,1.57575757575758,4,21.3639630195685,2,5.34099075489212,11.0909907548921,5.75,3.42105263157895,19.794837618553,22.4264165659215,2.63157894736842,-1,12.6051977758373,9.52186444250401,-3.08333333333333,0,-0.784688995215312,2.06952143520186,-1.05582137161085
"412",149,0,"A","supermarket",4,61.3553041098639,3,17.088826027466,15.338826027466,1.75,0.102406098417019,-0.534578756638569,-0.277786219077766,-0.302392408501761,2.63636363636364,23.4401166295125,21.8643590537549,1.57575757575758,1,17.5447569438256,1,17.5447569438256,17.5447569438256,0,3.42105263157895,19.794837618553,22.4264165659215,2.63157894736842,3,-2.20593091635963,-0.455930916359623,1.75,2,-0.784688995215312,2.06952143520186,-1.05582137161085
"413",150,0,"A","hypermarket",6,49.8079795446247,3,13.4679965907708,8.30132992410412,5.16666666666667,0.38362548073462,-1.27487654772894,1.45423071183634,-1.48906372753663,1.92857142857143,20.2158829331165,18.1444543616879,2.07142857142857,3,53.8385655921884,2,17.9461885307295,20.6128551973961,2.66666666666667,2.63636363636364,21.8643590537549,23.4401166295125,1.57575757575758,3,-9.64485860662535,-7.14485860662535,2.5,1,-0.707792207792207,-3.71990469206696,0.495670995670995
"414",150,0,"A","supermarket",5,46.1220060349443,3,13.0244012069889,9.22440120698886,3.8,0.29176005404079,-1.37409637495471,0.603941775885033,-1.31581752981539,1.92857142857143,20.2158829331165,18.1444543616879,2.07142857142857,4,61.3553041098639,3,15.338826027466,17.088826027466,1.75,2.63636363636364,21.8643590537549,23.4401166295125,1.57575757575758,1,-6.11442482047712,-4.06442482047712,2.05,0,-0.707792207792207,-3.71990469206696,0.495670995670995
"415",151,0,"A","convenience",6,96.7424048003741,4,18.7904008000624,16.1237341333957,2.66666666666667,0.14191643355781,-0.198884696021798,0.115264729059114,-0.121204055768168,5.17808219178082,20.2093903066858,17.4011711286036,2.80821917808219,6,105.377122079954,4,17.5628536799923,20.0628536799923,2.5,2.63636363636364,21.8643590537549,23.4401166295125,1.57575757575758,0,-1.43911954659658,-1.27245287992992,0.166666666666667,0,2.54171855541718,-4.46318792515127,1.23246160232462
"416",151,0,"A","hypermarket",8,104.858264509123,5,15.9822830636403,13.1072830636403,2.875,0.179886690064989,-0.792215050851145,0.198884696021799,-0.698753837034159,5.17808219178082,20.2093903066858,17.4011711286036,2.80821917808219,6,49.8079795446247,3,8.30132992410412,13.4679965907708,5.16666666666667,1.92857142857143,18.1444543616879,20.2158829331165,2.07142857142857,2,4.80595313953623,2.51428647286956,-2.29166666666667,2,3.24951076320939,-0.743283233084306,0.736790606653621
"417",152,1,"A","convenience",3,52.3101436616853,2,18.7700478872284,17.4367145538951,1.33333333333333,0.0710351588522352,-0.210930919675826,-0.448049258494534,0.0560598638374478,3.58536585365854,20.9458242197771,18.2141169027039,2.73170731707317,6,96.7424048003741,4,16.1237341333957,18.7904008000624,2.66666666666667,5.17808219178082,17.4011711286036,20.2093903066858,2.80821917808219,-3,1.31298042049942,-0.0203529128339177,-1.33333333333333,-2,-1.59271633812228,0.812945774100282,-0.076511861009021
"418",152,1,"A","hypermarket",8,70.4668868370354,4,12.4333608546294,8.80836085462942,3.625,0.291554314427404,-1.47142406017223,0.507556069065684,-1.43745681441508,3.58536585365854,20.9458242197771,18.2141169027039,2.73170731707317,8,104.858264509123,5,13.1072830636403,15.9822830636403,2.875,5.17808219178082,17.4011711286036,20.2093903066858,2.80821917808219,0,-4.29892220901093,-3.54892220901093,0.75,-1,-1.59271633812228,0.812945774100282,-0.076511861009021
"419",152,1,"A","supermarket",2,26.4223256479017,1,17.2111628239509,13.2111628239509,4,0.232407306869101,-0.521019853317231,0.800313105648729,-0.676342004914498,3.58536585365854,20.9458242197771,18.2141169027039,2.73170731707317,5,46.1220060349443,3,9.22440120698886,13.0244012069889,3.8,1.92857142857143,18.1444543616879,20.2158829331165,2.07142857142857,-3,3.98676161696199,4.18676161696199,0.2,-2,1.65679442508711,0.0696625410159761,0.6602787456446
"420",153,0,"A","convenience",4,74.6464444147423,3,20.1616111036856,18.6616111036856,1.5,0.0743988162595695,0.0678785010614508,-0.358458793251194,0.216965419673933,3.6875,19.5669008899131,16.8169008899131,2.75,3,52.3101436616853,2,17.4367145538951,18.7700478872284,1.33333333333333,3.58536585365854,18.2141169027039,20.9458242197771,2.73170731707317,1,1.22489654979048,1.39156321645714,0.166666666666667,1,0.102134146341462,-1.39721601279083,0.0182926829268291
"421",153,0,"A","hypermarket",4,72.1964989546686,3,21.5491247386671,18.0491247386671,3.5,0.162419589772001,0.247261461255472,0.474288602972453,0.162911348622918,3.6875,19.5669008899131,16.8169008899131,2.75,8,70.4668868370354,4,8.80836085462942,12.4333608546294,3.625,3.58536585365854,18.2141169027039,20.9458242197771,2.73170731707317,-4,9.24076388403773,9.11576388403773,-0.125,-1,0.102134146341462,-1.39721601279083,0.0182926829268291
"422",153,0,"A","supermarket",2,37.5536881643347,2,18.7768440821674,18.7768440821674,0,0,-0.204904091073434,-0.82492923992224,0.23511735734808,3.6875,19.5669008899131,16.8169008899131,2.75,2,26.4223256479017,1,13.2111628239509,17.2111628239509,4,3.58536585365854,18.2141169027039,20.9458242197771,2.73170731707317,0,5.5656812582165,1.5656812582165,-4,1,0.102134146341462,-1.39721601279083,0.0182926829268291
"423",2,0,"B","supermarket",6,76.6364985075779,3,16.1060830845963,12.772749751263,3.33333333333333,0.206961141068575,-0.772672353983567,0.404861667761186,-0.805027548912005,5.1,18.984839129428,15.8134105579994,3.17142857142857,3,53.4491246705875,2,17.8163748901958,21.1497082235292,3.33333333333333,3.16279069767442,17.3318525071494,19.9132478559866,2.58139534883721,3,-5.04362513893285,-5.04362513893285,4.44089209850063e-16,1,1.93720930232558,-1.51844194915001,0.590033222591361
"424",3,1,"B","convenience",7,129.346908006351,5,22.6209868580502,18.4781297151931,4.14285714285714,0.183142193081767,0.476708456943858,0.8298574487232,0.139710298881862,4.2037037037037,20.5822126084887,18.2118422381183,2.37037037037037,7,116.769480069634,4,16.681354295662,20.2527828670905,3.57142857142857,3.16279069767442,17.3318525071494,19.9132478559866,2.58139534883721,0,1.79677541953111,2.36820399095968,0.571428571428571,1,1.04091300602929,0.879989730968905,-0.21102497846684
"425",3,1,"B","hypermarket",2,22.9623379488476,1,18.9811689744238,11.4811689744238,7.5,0.395128456530042,-0.272978195969616,5.19933758229066,-1.06160272603804,4.2037037037037,20.5822126084887,18.2118422381183,2.37037037037037,7,129.633304823656,4,18.5190435462365,22.8047578319508,4.28571428571429,5.1,15.8134105579994,18.984839129428,3.17142857142857,-5,-7.03787457181271,-3.823588857527,3.21428571428571,-3,-0.896296296296295,2.39843168011891,-0.801058201058201
"426",3,1,"B","supermarket",4,59.9178470443003,2,16.9794617610751,14.9794617610751,2,0.117789363888138,-0.571920424098396,-0.0622614718534668,-0.450316463603296,4.2037037037037,20.5822126084887,18.2118422381183,2.37037037037037,6,76.6364985075779,3,12.772749751263,16.1060830845963,3.33333333333333,5.1,15.8134105579994,18.984839129428,3.17142857142857,-2,2.20671200981209,0.873378676478762,-1.33333333333333,-1,-0.896296296296295,2.39843168011891,-0.801058201058201
"427",4,0,"B","convenience",7,132.694271508604,4,20.2420387869435,18.9563245012292,1.28571428571429,0.0635170349808636,0.0148151298510706,-0.379264140403238,0.205886677119135,2.76744186046512,19.3618770205784,16.8967607415086,2.46511627906977,7,129.346908006351,5,18.4781297151931,22.6209868580502,4.14285714285714,4.2037037037037,18.2118422381183,20.5822126084887,2.37037037037037,0,0.478194786036116,-2.37894807110674,-2.85714285714286,-1,-1.43626184323859,-1.31508149660969,0.094745908699398
"428",4,0,"B","hypermarket",2,51.1273916624487,2,25.5636958312244,25.5636958312244,0,0,0.889894646808223,-0.756795186903888,1.01091578658776,2.76744186046512,19.3618770205784,16.8967607415086,2.46511627906977,2,22.9623379488476,1,11.4811689744238,18.9811689744238,7.5,4.2037037037037,18.2118422381183,20.5822126084887,2.37037037037037,0,14.0825268568006,6.58252685680055,-7.5,1,-1.43626184323859,-1.31508149660969,0.094745908699398
"429",4,0,"B","supermarket",7,106.34576882096,4,16.7636812601371,15.1922526887086,1.57142857142857,0.0937400650276809,-0.592984553981632,-0.260696920388469,-0.398438031354083,2.76744186046512,19.3618770205784,16.8967607415086,2.46511627906977,4,59.9178470443003,2,14.9794617610751,16.9794617610751,2,4.2037037037037,18.2118422381183,20.5822126084887,2.37037037037037,3,0.212790927633495,-0.215780500937935,-0.428571428571429,2,-1.43626184323859,-1.31508149660969,0.094745908699398
"430",5,1,"B","convenience",4,96.4051058464683,3,25.8512764616171,24.1012764616171,1.75,0.0676949164424561,0.925684569719207,-0.181733388321057,0.881124217105588,3.18421052631579,19.9217274933931,17.9480432828668,1.97368421052632,7,132.694271508604,4,18.9563245012292,20.2420387869435,1.28571428571429,2.76744186046512,16.8967607415086,19.3618770205784,2.46511627906977,-3,5.14495196038789,5.60923767467361,0.464285714285714,-1,0.416768665850673,1.05128254135814,-0.491432068543452
"431",5,1,"B","supermarket",2,23.4781364928931,1,12.7390682464465,11.7390682464465,1,0.0784986767206417,-1.62567452312699,-0.443767895483938,-1.01091578658776,3.18421052631579,19.9217274933931,17.9480432828668,1.97368421052632,7,106.34576882096,4,15.1922526887086,16.7636812601371,1.57142857142857,2.76744186046512,16.8967607415086,19.3618770205784,2.46511627906977,-5,-3.45318444226202,-4.02461301369059,-0.571428571428571,-3,0.416768665850673,1.05128254135814,-0.491432068543452
"432",6,0,"B","convenience",2,13.0819843173958,1,14.0409921586979,6.5409921586979,7.5,0.534150287617247,-1.35649760039002,5.19933758229066,-2.13090551796396,2.66666666666667,21.3595999756151,18.6323272483423,2.72727272727273,4,96.4051058464683,3,24.1012764616171,25.8512764616171,1.75,3.18421052631579,17.9480432828668,19.9217274933931,1.97368421052632,-2,-17.5602843029192,-11.8102843029192,5.75,-2,-0.517543859649124,0.684283965475572,0.753588516746412
"433",6,0,"B","hypermarket",3,54.7199158505537,2,22.2399719501846,18.2399719501846,4,0.179856341948615,0.411302053760771,0.805027548912005,0.097932597156294,2.66666666666667,21.3595999756151,18.6323272483423,2.72727272727273,2,51.1273916624487,2,25.5636958312244,25.5636958312244,0,2.76744186046512,16.8967607415086,19.3618770205784,2.46511627906977,1,-7.32372388103979,-3.32372388103979,4,0,-0.100775193798451,1.73556650683371,0.26215644820296
"434",6,0,"B","supermarket",4,27.4839068790898,2,12.6209767197725,6.87097671977245,5.75,0.455590730231826,-1.64830168016263,1.83710867735104,-1.90532691700172,2.66666666666667,21.3595999756151,18.6323272483423,2.72727272727273,2,23.4781364928931,1,11.7390682464465,12.7390682464465,1,3.18421052631579,17.9480432828668,19.9217274933931,1.97368421052632,2,-4.8680915266741,-0.1180915266741,4.75,1,-0.517543859649124,0.684283965475572,0.753588516746412
